source_ISO,target_ISO,value
CYP,TGO,1
CYP,PAN,1
CYP,SXM,1
CYP,SDN,7
CYP,PSE,20
CYP,TZA,2
CYP,TTO,1
CYP,TUN,6
CYP,MKD,1
CYP,VEN,1
CYP,SLE,1
CYP,ITA,236
CYP,FRA,161
CYP,ZAI,35
CYP,GHA,14
CYP,BEL,93
CYP,ZAF,35
CYP,MAC,4
CYP,MNG,1
CYP,FIN,42
CYP,ISR,39
CYP,LKA,3
CYP,GEO,6
CYP,VNM,8
CYP,POL,47
CYP,ARG,12
CYP,LTU,16
CYP,MYS,46
CYP,PER,7
CYP,QAT,13
CYP,CUB,2
CYP,ARM,21
CYP,LBY,19
CYP,COL,19
CYP,ISL,9
CYP,NER,2
CYP,MWI,2
CYP,HRV,12
CYP,MLT,3
CYP,XKS,2
CYP,FJI,1
CYP,GLP,1
CYP,PRI,1
CYP,CRI,2
CYP,CIV,1
CYP,GRC,701
CYP,UKR,14
CYP,SWE,64
CYP,HKG,34
CYP,ESP,153
CYP,PRT,73
CYP,LBN,48
CYP,CMR,7
CYP,SCG,23
CYP,SGP,23
CYP,JOR,56
CYP,SSD,21
CYP,PAK,94
CYP,MAR,17
CYP,UAR,14
CYP,PHL,7
CYP,SRB,17
CYP,UGA,5
CYP,SOM,3
CYP,EST,7
CYP,PRY,1
CYP,BTN,1
CYP,RWA,1
CYP,AFG,2
CYP,SEN,1
CYP,GNQ,1
CYP,VIR,1
CYP,BOH,1
CYP,NLD,88
CYP,CHN,246
CYP,IND,221
CYP,SVK,16
CYP,NOR,52
CYP,KOR,94
CYP,CHE,110
CYP,ARE,38
CYP,HUN,23
CYP,OMN,12
CYP,DZA,7
CYP,TWN,27
CYP,BGR,24
CYP,KEN,6
CYP,SAU,46
CYP,THA,11
CYP,ANZ,25
CYP,BIH,1
CYP,NIC,2
CYP,ALB,3
CYP,LUX,6
CYP,YEM,7
CYP,BOL,1
CYP,SWZ,1
CYP,MMR,2
CYP,PNG,1
CYP,IDN,96
CYP,IRN,95
CYP,EGY,48
CYP,DEU,287
CYP,DNK,36
CYP,RUS,95
CYP,BRA,60
CYP,KWT,15
CYP,NPL,14
CYP,ETH,12
CYP,KHM,17
CYP,ECU,8
CYP,ATG,5
CYP,IRQ,68
CYP,BLR,3
CYP,AZE,25
CYP,LVA,5
CYP,UZB,4
CYP,LIE,7
CYP,URY,2
CYP,JAM,1
CYP,ZMB,3
CYP,GRD,1
CYP,MNE,3
CYP,SYC,1
CYP,KGZ,1
CYP,MDA,2
CYP,TJK,2
CYP,VUT,1
CZE,SSD,119
CZE,ROU,310
CZE,ARG,430
CZE,NLD,1212
CZE,TUR,673
CZE,NZL,113
CZE,SVN,213
CZE,CHL,181
CZE,FIN,383
CZE,MDA,19
CZE,KOR,421
CZE,CRI,38
CZE,KEN,41
CZE,QAT,23
CZE,LAO,10
CZE,GEO,47
CZE,KHM,28
CZE,ETH,72
CZE,ALB,21
CZE,AGO,9
CZE,HND,10
CZE,CYM,2
CZE,CIV,4
CZE,MLT,6
CZE,GRD,3
CZE,ABW,2
CZE,MRT,2
CZE,IMN,1
CZE,NCL,3
CZE,TTO,2
CZE,VAT,3
CZE,PSE,2
CZE,CUW,1
CZE,FSM,1
CZE,GBR,3168
CZE,BRA,1572
CZE,SWE,604
CZE,ZAF,192
CZE,VNM,359
CZE,AUT,922
CZE,RHO,310
CZE,TGO,4
CZE,IRN,242
CZE,TUN,103
CZE,THA,120
CZE,BGR,199
CZE,MYS,241
CZE,CUB,36
CZE,BHR,9
CZE,KGZ,23
CZE,KWT,18
CZE,BWA,6
CZE,PRI,26
CZE,GTM,22
CZE,SLV,5
CZE,TZA,10
CZE,SDN,11
CZE,MKD,63
CZE,GNB,1
CZE,KNA,2
CZE,GIB,2
CZE,CPV,1
CZE,GMB,3
CZE,BMU,1
CZE,DOM,1
CZE,SXM,1
CZE,LCA,1
CZE,LSO,1
CZE,BFA,1
CZE,SVK,1565
CZE,USA,9284
CZE,BEL,628
CZE,POL,2209
CZE,GRC,266
CZE,SCG,193
CZE,SRB,322
CZE,COL,215
CZE,AZE,60
CZE,LBN,28
CZE,EGY,247
CZE,CAN,1057
CZE,PAK,395
CZE,ARM,232
CZE,ISR,253
CZE,SGP,193
CZE,ARE,78
CZE,MLI,9
CZE,DZA,48
CZE,GLP,1
CZE,MNG,28
CZE,OMN,13
CZE,LUX,40
CZE,TJK,51
CZE,CMR,27
CZE,LIE,34
CZE,ATG,11
CZE,PAN,18
CZE,GRL,1
CZE,ZWE,8
CZE,BTN,3
CZE,NER,5
CZE,SOM,1
CZE,STP,4
CZE,DEU,4016
CZE,CHN,6938
CZE,FRA,2099
CZE,AUS,1025
CZE,ITA,1845
CZE,HRV,532
CZE,UKR,609
CZE,HUN,572
CZE,ESP,1687
CZE,RUS,2714
CZE,HKG,299
CZE,UAR,609
CZE,DNK,390
CZE,IDN,626
CZE,BGD,110
CZE,NOR,323
CZE,PHL,65
CZE,UZB,81
CZE,ISL,24
CZE,NGA,175
CZE,BDI,6
CZE,JOR,49
CZE,MAC,49
CZE,LVA,66
CZE,BLR,55
CZE,GHA,49
CZE,YEM,24
CZE,MAR,62
CZE,BIH,39
CZE,XKS,18
CZE,GUY,1
CZE,LKA,37
CZE,RWA,8
CZE,BOH,23
CZE,WSM,1
CZE,BRB,3
CZE,PRY,18
CZE,BEN,5
CZE,MDV,2
CZE,FRO,2
CZE,LBY,4
CZE,PNG,8
CZE,AND,2
CZE,MWI,7
CZE,SLE,3
CZE,REU,1
CZE,GIN,1
CZE,IND,2197
CZE,JPN,1346
CZE,CHE,1048
CZE,IRL,212
CZE,PRT,588
CZE,PER,258
CZE,KAZ,115
CZE,SAU,145
CZE,MEX,497
CZE,ZAI,192
CZE,TWN,381
CZE,IRQ,93
CZE,EST,138
CZE,LTU,126
CZE,SYR,6
CZE,ECU,81
CZE,COD,11
CZE,NPL,63
CZE,URY,39
CZE,CYP,49
CZE,ZMB,15
CZE,UGA,17
CZE,ANZ,60
CZE,BOL,23
CZE,TKM,33
CZE,MMR,65
CZE,AFG,5
CZE,VEN,24
CZE,MOZ,20
CZE,MNE,14
CZE,NIC,14
CZE,MUS,2
CZE,COG,7
CZE,VIR,1
CZE,VGB,3
CZE,NAM,4
CZE,BRN,3
CZE,MTQ,1
CZE,PRK,1
CZE,SUR,2
CZE,SEN,8
CZE,GUM,1
CZE,MDG,1
CZE,JAM,1
DEU,RUS,4704
DEU,TUR,2480
DEU,USA,79503
DEU,ITA,12504
DEU,NOR,3411
DEU,BEL,5886
DEU,MYS,699
DEU,FIN,2224
DEU,CHE,17462
DEU,IRL,1586
DEU,COL,857
DEU,KWT,217
DEU,MEX,1704
DEU,KEN,323
DEU,BIH,70
DEU,TWN,1833
DEU,ETH,301
DEU,RWA,56
DEU,VNM,1015
DEU,UAR,1191
DEU,DZA,166
DEU,BLR,182
DEU,ZMB,79
DEU,GMB,29
DEU,MNG,178
DEU,KHM,97
DEU,OMN,77
DEU,NIC,26
DEU,CRI,173
DEU,MLT,58
DEU,GLP,14
DEU,CYM,15
DEU,CUW,29
DEU,BHR,46
DEU,GTM,31
DEU,MSR,2
DEU,GRL,10
DEU,BWA,29
DEU,GNB,8
DEU,BRB,11
DEU,GUY,9
DEU,SOM,7
DEU,XKS,28
DEU,VCT,1
DEU,PLW,2
DEU,VIR,9
DEU,TCD,4
DEU,ARM,1611
DEU,FRA,16390
DEU,LIE,377
DEU,TJK,129
DEU,AUT,12213
DEU,CAN,9095
DEU,PRT,2222
DEU,GEO,148
DEU,NGA,565
DEU,PAK,1856
DEU,UGA,160
DEU,SRB,542
DEU,ROU,927
DEU,CUB,204
DEU,LBY,41
DEU,GRD,27
DEU,MAR,361
DEU,SSD,427
DEU,LUX,603
DEU,NZL,983
DEU,JEY,28
DEU,NPL,314
DEU,LBN,219
DEU,PNG,7
DEU,TZA,277
DEU,NER,15
DEU,BOL,67
DEU,MDA,68
DEU,VGB,20
DEU,SYR,66
DEU,MDG,34
DEU,MMR,51
DEU,ISL,165
DEU,GAB,53
DEU,BFA,39
DEU,MNE,39
DEU,PAN,111
DEU,SEN,52
DEU,FLK,4
DEU,NAM,85
DEU,GIN,13
DEU,AND,6
DEU,SLV,13
DEU,AGO,12
DEU,SXM,2
DEU,VAT,8
DEU,MRT,6
DEU,CPV,5
DEU,WSM,1
DEU,FSM,1
DEU,ASM,1
DEU,GNQ,1
DEU,CHN,31836
DEU,JPN,7950
DEU,BRA,6624
DEU,SVK,1651
DEU,IRN,1510
DEU,ISR,2343
DEU,CYP,297
DEU,GRC,2024
DEU,HKG,1913
DEU,HUN,1862
DEU,ZAF,1495
DEU,UZB,120
DEU,RHO,927
DEU,CHL,1228
DEU,ARE,471
DEU,PSE,95
DEU,PER,291
DEU,MCO,14
DEU,CIV,61
DEU,LKA,94
DEU,MOZ,68
DEU,URY,131
DEU,BRN,19
DEU,JAM,21
DEU,CAF,8
DEU,GUF,13
DEU,TGO,9
DEU,LSO,5
DEU,FJI,14
DEU,MDV,9
DEU,BOH,67
DEU,BLZ,2
DEU,NCL,7
DEU,COG,25
DEU,PYF,7
DEU,SUR,5
DEU,GUM,4
DEU,NLD,12179
DEU,ESP,9842
DEU,SGP,1403
DEU,KOR,4694
DEU,IND,8473
DEU,DNK,4190
DEU,POL,4213
DEU,ARG,1578
DEU,UKR,1191
DEU,ANZ,136
DEU,ZAI,1495
DEU,EGY,1609
DEU,TUN,293
DEU,ALB,52
DEU,KGZ,26
DEU,ECU,260
DEU,PHL,380
DEU,LBR,5
DEU,THA,678
DEU,YEM,92
DEU,BTN,14
DEU,MWI,50
DEU,TLS,2
DEU,BHS,10
DEU,COD,44
DEU,AFG,18
DEU,TTO,16
DEU,HND,11
DEU,PRK,14
DEU,MUS,11
DEU,VUT,3
DEU,DJI,2
DEU,ABW,2
DEU,MNP,1
DEU,TKM,2
DEU,SMR,3
DEU,SYC,3
DEU,HTI,1
DEU,BMU,1
DEU,GBR,26582
DEU,BGR,759
DEU,CZE,4614
DEU,AUS,8164
DEU,SVN,585
DEU,SCG,1403
DEU,BEN,50
DEU,EST,1278
DEU,SWE,5285
DEU,IDN,1406
DEU,HRV,689
DEU,MAC,195
DEU,LVA,271
DEU,PRI,117
DEU,GHA,238
DEU,IRQ,294
DEU,CMR,175
DEU,KAZ,223
DEU,SAU,971
DEU,JOR,219
DEU,BGD,866
DEU,MLI,50
DEU,AZE,136
DEU,QAT,277
DEU,BDI,105
DEU,LTU,221
DEU,LAO,7
DEU,ZWE,53
DEU,VEN,106
DEU,MKD,73
DEU,REU,12
DEU,SDN,100
DEU,DOM,30
DEU,ATG,23
DEU,PRY,76
DEU,SLE,14
DEU,MTQ,10
DEU,STP,7
DEU,KNA,14
DEU,SWZ,7
DEU,FRO,14
DEU,ERI,4
DEU,GIB,2
DEU,DMA,1
DNK,GBR,4732
DNK,IND,828
DNK,GRC,276
DNK,ISR,221
DNK,HKG,259
DNK,GNB,39
DNK,TUN,26
DNK,ISL,143
DNK,BGD,132
DNK,ZAI,161
DNK,QAT,46
DNK,ARM,37
DNK,EGY,100
DNK,SVK,102
DNK,ZWE,6
DNK,UAR,42
DNK,NPL,54
DNK,ECU,27
DNK,GHA,57
DNK,ANZ,13
DNK,TTO,4
DNK,UZB,4
DNK,TZA,40
DNK,CUW,2
DNK,ZMB,9
DNK,SEN,7
DNK,BOL,14
DNK,SUR,1
DNK,RWA,14
DNK,GEO,11
DNK,COG,6
DNK,MNE,4
DNK,MLT,12
DNK,SLE,5
DNK,SYR,1
DNK,SOM,1
DNK,PRY,1
DNK,GIB,1
DNK,LBY,1
DNK,USA,10084
DNK,BEL,666
DNK,NOR,1733
DNK,SWE,2049
DNK,POL,342
DNK,FIN,599
DNK,HUN,167
DNK,IRN,268
DNK,NZL,204
DNK,HRV,44
DNK,TUR,212
DNK,MEX,140
DNK,MYS,116
DNK,SGP,239
DNK,IDN,117
DNK,IRL,283
DNK,COL,74
DNK,CYP,37
DNK,DZA,15
DNK,ROU,127
DNK,ETH,30
DNK,ARE,77
DNK,PAN,19
DNK,BOH,14
DNK,PHL,49
DNK,CMR,16
DNK,CRI,30
DNK,KGZ,2
DNK,NCL,1
DNK,MDV,3
DNK,CIV,2
DNK,MTQ,2
DNK,GUF,1
DNK,SLV,1
DNK,GUM,1
DNK,TLS,1
DNK,FJI,1
DNK,CYM,1
DNK,BRB,1
DNK,GAB,2
DNK,FRA,1936
DNK,ARG,153
DNK,ESP,1322
DNK,AUS,1459
DNK,VNM,151
DNK,CHL,115
DNK,RUS,370
DNK,KOR,345
DNK,CZE,297
DNK,KAZ,21
DNK,KHM,21
DNK,NER,2
DNK,MNG,36
DNK,IRQ,28
DNK,URY,20
DNK,BTN,3
DNK,BEN,6
DNK,OMN,7
DNK,LKA,18
DNK,PRI,17
DNK,SSD,66
DNK,MWI,10
DNK,NIC,9
DNK,STP,2
DNK,VEN,13
DNK,MLI,4
DNK,VIR,3
DNK,ALB,9
DNK,COD,1
DNK,LAO,3
DNK,MKD,9
DNK,HND,1
DNK,TJK,3
DNK,BRN,2
DNK,BHS,2
DNK,AGO,1
DNK,GLP,1
DNK,NLD,1497
DNK,CAN,1441
DNK,RHO,127
DNK,BRA,658
DNK,KEN,48
DNK,SVN,171
DNK,UGA,34
DNK,TWN,165
DNK,UKR,42
DNK,LVA,35
DNK,NGA,61
DNK,JOR,25
DNK,NAM,7
DNK,LUX,42
DNK,CUB,10
DNK,PNG,1
DNK,KWT,8
DNK,BDI,10
DNK,GTM,11
DNK,VGB,2
DNK,SWZ,2
DNK,GRD,4
DNK,BFA,4
DNK,MCO,3
DNK,REU,3
DNK,GIN,1
DNK,CPV,1
DNK,VCT,1
DNK,HTI,1
DNK,DMA,1
DNK,CHN,4069
DNK,DEU,3616
DNK,PRT,319
DNK,SCG,239
DNK,ITA,1739
DNK,AUT,412
DNK,CHE,1107
DNK,BGR,68
DNK,JPN,719
DNK,ZAF,161
DNK,LIE,56
DNK,LTU,45
DNK,GRL,95
DNK,YEM,8
DNK,SRB,78
DNK,AZE,13
DNK,SAU,83
DNK,PER,28
DNK,PAK,239
DNK,LBN,20
DNK,MOZ,6
DNK,EST,98
DNK,AFG,4
DNK,MAR,25
DNK,THA,71
DNK,PSE,9
DNK,FRO,49
DNK,BLR,19
DNK,MAC,33
DNK,BIH,8
DNK,KNA,4
DNK,MMR,3
DNK,BHR,8
DNK,SDN,7
DNK,BWA,12
DNK,LBR,3
DNK,GMB,5
DNK,GUY,2
DNK,DOM,5
DNK,MDA,3
DNK,AND,1
DNK,MDG,3
DNK,JEY,1
DNK,FLK,1
DNK,XKS,1
DNK,MUS,1
DNK,SXM,1
DZA,AUS,61
DZA,IND,187
DZA,ZAF,35
DZA,GBR,297
DZA,CIV,33
DZA,PRT,79
DZA,NGA,52
DZA,AFG,58
DZA,MYS,67
DZA,ARE,92
DZA,IRL,21
DZA,REU,3
DZA,NOR,38
DZA,MLI,6
DZA,LBN,19
DZA,BIH,2
DZA,BHR,15
DZA,COL,9
DZA,SEN,14
DZA,COG,4
DZA,MRT,7
DZA,ETH,8
DZA,BGR,11
DZA,SDN,17
DZA,PHL,8
DZA,HKG,11
DZA,UGA,3
DZA,SLV,1
DZA,ZMB,1
DZA,URY,5
DZA,MOZ,1
DZA,LVA,3
DZA,XKS,1
DZA,MWI,2
DZA,CRI,1
DZA,MDG,1
DZA,BOL,2
DZA,AGO,2
DZA,ITA,204
DZA,USA,1420
DZA,LUX,29
DZA,IRN,132
DZA,TUN,351
DZA,KOR,79
DZA,BDI,46
DZA,MNG,142
DZA,JPN,66
DZA,DNK,21
DZA,ARG,19
DZA,KEN,5
DZA,LBY,5
DZA,UAR,23
DZA,VEN,2
DZA,PRI,5
DZA,NPL,5
DZA,THA,8
DZA,SXM,1
DZA,HRV,4
DZA,EST,4
DZA,BRB,1
DZA,HTI,5
DZA,COD,1
DZA,BLR,2
DZA,PNG,1
DZA,MAR,458
DZA,DEU,173
DZA,PER,7
DZA,TUR,160
DZA,CAN,326
DZA,RUS,62
DZA,PSE,6
DZA,POL,64
DZA,IDN,71
DZA,ROU,51
DZA,GAB,2
DZA,TZA,4
DZA,BFA,8
DZA,RHO,51
DZA,VNM,17
DZA,GLP,7
DZA,SRB,18
DZA,CYP,11
DZA,ARM,4
DZA,ISR,12
DZA,GUF,5
DZA,NER,8
DZA,NCL,1
DZA,GNB,1
DZA,UZB,2
DZA,ANZ,5
DZA,MDA,1
DZA,LTU,1
DZA,BEL,94
DZA,BRA,194
DZA,CHN,211
DZA,JOR,36
DZA,PAK,81
DZA,TGO,6
DZA,ECU,66
DZA,FIN,32
DZA,IRQ,76
DZA,CMR,18
DZA,ISL,1
DZA,SYR,11
DZA,MKD,3
DZA,SVN,10
DZA,ZAI,35
DZA,GRC,19
DZA,SVK,17
DZA,KAZ,11
DZA,OMN,18
DZA,AUT,19
DZA,BOH,2
DZA,CYM,1
DZA,CAF,2
DZA,SGP,8
DZA,DOM,1
DZA,GHA,4
DZA,SOM,1
DZA,ZWE,3
DZA,ESP,213
DZA,FRA,2320
DZA,MEX,19
DZA,SWE,34
DZA,EGY,156
DZA,SSD,70
DZA,NLD,41
DZA,CHE,87
DZA,UKR,23
DZA,SAU,216
DZA,CZE,52
DZA,ALB,2
DZA,KWT,15
DZA,MMR,8
DZA,YEM,200
DZA,TWN,18
DZA,QAT,39
DZA,TJK,2
DZA,GUM,1
DZA,BGD,33
DZA,AZE,5
DZA,RWA,4
DZA,SCG,8
DZA,HUN,13
DZA,DJI,2
DZA,BWA,3
DZA,GEO,2
DZA,NZL,4
DZA,KHM,10
DZA,BEN,8
DZA,TCD,3
DZA,MLT,2
DZA,KNA,2
DZA,CHL,10
DZA,MDV,1
DZA,MTQ,1
DZA,PRY,1
DZA,LAO,1
ECU,ARG,606
ECU,URY,83
ECU,MEX,1145
ECU,BRA,925
ECU,JPN,59
ECU,ITA,212
ECU,BOH,85
ECU,NOR,43
ECU,KOR,34
ECU,MNG,3
ECU,RHO,10
ECU,LTU,3
ECU,SLV,27
ECU,ZAF,24
ECU,ZMB,3
ECU,IRN,11
ECU,IRL,21
ECU,GRC,18
ECU,CYP,10
ECU,QAT,9
ECU,ISL,2
ECU,GRL,2
ECU,KWT,8
ECU,GRD,4
ECU,ARE,11
ECU,SEN,1
ECU,BGR,4
ECU,MLT,4
ECU,REU,2
ECU,BHR,1
ECU,ABW,2
ECU,GAB,1
ECU,CHL,954
ECU,USA,2906
ECU,ARM,12
ECU,BEL,166
ECU,UAR,115
ECU,VEN,413
ECU,NPL,6
ECU,DZA,42
ECU,IRQ,10
ECU,PSE,3
ECU,HND,33
ECU,HKG,19
ECU,ZAI,24
ECU,CZE,79
ECU,EGY,23
ECU,KAZ,2
ECU,TJK,5
ECU,STP,5
ECU,NAM,1
ECU,VNM,6
ECU,HRV,8
ECU,SXM,2
ECU,BGD,7
ECU,LBY,1
ECU,SRB,3
ECU,DMA,1
ECU,PRK,1
ECU,EST,5
ECU,FJI,1
ECU,BRN,2
ECU,GHA,1
ECU,GUM,1
ECU,UZB,3
ECU,CIV,1
ECU,TTO,1
ECU,HUN,35
ECU,FRA,331
ECU,CHN,137
ECU,NIC,23
ECU,PRT,215
ECU,PAN,87
ECU,GBR,360
ECU,CUB,221
ECU,CUW,1
ECU,SWE,56
ECU,CAN,186
ECU,BLR,7
ECU,MCO,1
ECU,TUR,16
ECU,PRI,53
ECU,DNK,25
ECU,NGA,42
ECU,SVN,11
ECU,SCG,24
ECU,THA,12
ECU,SSD,7
ECU,ETH,6
ECU,AZE,1
ECU,SYR,4
ECU,NCL,1
ECU,MLI,1
ECU,AND,2
ECU,JAM,1
ECU,LVA,2
ECU,PLW,1
ECU,FSM,1
ECU,MTQ,1
ECU,BIH,1
ECU,ROU,10
ECU,CRI,353
ECU,DEU,268
ECU,BOL,85
ECU,FIN,24
ECU,IND,120
ECU,AUT,38
ECU,PRY,52
ECU,SAU,20
ECU,PAK,54
ECU,NLD,129
ECU,PER,437
ECU,SGP,24
ECU,DOM,32
ECU,IDN,50
ECU,MAC,3
ECU,AGO,9
ECU,GTM,42
ECU,POL,40
ECU,UGA,1
ECU,COG,3
ECU,LIE,1
ECU,KEN,3
ECU,KNA,2
ECU,MAR,8
ECU,BFA,1
ECU,VGB,4
ECU,CYM,1
ECU,LBR,1
ECU,ALB,4
ECU,SVK,2
ECU,HTI,1
ECU,MKD,1
ECU,ANZ,1
ECU,VIR,1
ECU,ESP,2507
ECU,CHE,85
ECU,KHM,5
ECU,COL,860
ECU,TWN,15
ECU,AUS,138
ECU,MYS,18
ECU,PHL,51
ECU,UKR,115
ECU,ISR,16
ECU,RUS,75
ECU,NZL,19
ECU,BLZ,2
ECU,LUX,4
ECU,CMR,4
ECU,TZA,3
ECU,MOZ,5
ECU,JOR,7
ECU,BWA,1
ECU,BDI,1
ECU,LBN,2
ECU,MDV,2
ECU,PNG,4
ECU,LCA,2
ECU,LKA,1
ECU,RWA,1
ECU,GIB,1
ECU,OMN,1
ECU,MMR,1
EGY,USA,10541
EGY,MEX,137
EGY,GBR,3779
EGY,ESP,349
EGY,OMN,204
EGY,MYS,708
EGY,YEM,258
EGY,MAR,247
EGY,MNG,28
EGY,LVA,37
EGY,PRT,123
EGY,DZA,163
EGY,PSE,168
EGY,PHL,57
EGY,CZE,272
EGY,TGO,2
EGY,MLI,18
EGY,SRB,60
EGY,CUB,10
EGY,BWA,9
EGY,ECU,17
EGY,LIE,24
EGY,MWI,9
EGY,MTQ,3
EGY,MAC,8
EGY,SWZ,1
EGY,COG,4
EGY,GAB,3
EGY,TTO,2
EGY,IRQ,1372
EGY,TUN,291
EGY,ARG,50
EGY,VNM,239
EGY,SSD,479
EGY,POL,296
EGY,ZMB,18
EGY,IRN,278
EGY,DOM,5
EGY,SCG,123
EGY,SGP,123
EGY,UKR,59
EGY,GRC,116
EGY,BFA,12
EGY,THA,60
EGY,BRN,10
EGY,PNG,3
EGY,VGB,25
EGY,CUW,9
EGY,GRD,24
EGY,BRB,6
EGY,ALB,5
EGY,PRI,13
EGY,BLR,17
EGY,BOH,4
EGY,EST,13
EGY,SXM,3
EGY,HND,1
EGY,NAM,2
EGY,GUM,1
EGY,SUR,1
EGY,HTI,2
EGY,ZAI,242
EGY,PAK,1267
EGY,AUS,677
EGY,UAR,59
EGY,QAT,925
EGY,ETH,313
EGY,RUS,816
EGY,RHO,71
EGY,NLD,331
EGY,ROU,71
EGY,AZE,33
EGY,JOR,549
EGY,MMR,48
EGY,GHA,39
EGY,CHE,312
EGY,NZL,124
EGY,MNE,6
EGY,NOR,125
EGY,SVN,41
EGY,SVK,74
EGY,UGA,51
EGY,UZB,22
EGY,MDG,4
EGY,GIN,4
EGY,ERI,3
EGY,SYC,2
EGY,GMB,8
EGY,BEN,2
EGY,BDI,1
EGY,LCA,1
EGY,SAU,5284
EGY,SDN,619
EGY,CHN,2183
EGY,FRA,1041
EGY,NGA,377
EGY,DEU,1664
EGY,ITA,819
EGY,IDN,1982
EGY,SOM,54
EGY,BEL,213
EGY,BGD,338
EGY,AUT,187
EGY,ARE,1037
EGY,SWE,246
EGY,BRA,206
EGY,NPL,128
EGY,ISR,132
EGY,BHR,167
EGY,LBY,242
EGY,HUN,214
EGY,FIN,120
EGY,KAZ,58
EGY,HKG,133
EGY,ANZ,33
EGY,HRV,40
EGY,DNK,130
EGY,PER,26
EGY,GEO,19
EGY,LTU,22
EGY,VEN,5
EGY,CYP,63
EGY,MDV,10
EGY,ZWE,13
EGY,TCD,6
EGY,MRT,11
EGY,CIV,11
EGY,XKS,11
EGY,AFG,18
EGY,KNA,11
EGY,GTM,3
EGY,MUS,1
EGY,GLP,1
EGY,SLV,1
EGY,MSR,1
EGY,SLE,3
EGY,MKD,4
EGY,BLZ,1
EGY,CAF,1
EGY,CAN,1580
EGY,TUR,311
EGY,KWT,386
EGY,IRL,253
EGY,IND,1656
EGY,SYR,139
EGY,KOR,316
EGY,LBN,326
EGY,JPN,967
EGY,CMR,62
EGY,ZAF,242
EGY,TWN,349
EGY,BIH,11
EGY,CHL,49
EGY,LKA,41
EGY,BGR,100
EGY,KHM,36
EGY,LUX,16
EGY,PAN,16
EGY,ATG,4
EGY,TZA,48
EGY,KEN,81
EGY,MDA,22
EGY,SEN,18
EGY,COL,71
EGY,CRI,3
EGY,NER,12
EGY,COD,12
EGY,NIC,6
EGY,PRY,6
EGY,ARM,70
EGY,RWA,18
EGY,MLT,17
EGY,FJI,11
EGY,BOL,4
EGY,ISL,18
EGY,JAM,5
EGY,TJK,9
EGY,KGZ,4
EGY,DJI,6
EGY,GUY,2
EGY,STP,2
EGY,URY,2
ESP,CHL,5144
ESP,SCG,497
ESP,DEU,8946
ESP,ARG,5592
ESP,COL,6488
ESP,TWN,453
ESP,URY,989
ESP,IND,2461
ESP,JPN,2526
ESP,BEL,2656
ESP,CAN,4099
ESP,SRB,221
ESP,SVK,293
ESP,LUX,192
ESP,ROU,490
ESP,MMR,91
ESP,ARM,942
ESP,FIN,953
ESP,JOR,120
ESP,MYS,292
ESP,MKD,97
ESP,AGO,49
ESP,OMN,33
ESP,BRB,7
ESP,SLV,145
ESP,MNE,81
ESP,STP,38
ESP,IRQ,75
ESP,UGA,61
ESP,TGO,5
ESP,CPV,18
ESP,NAM,9
ESP,COD,20
ESP,SYC,3
ESP,KGZ,8
ESP,VAT,5
ESP,BFA,18
ESP,NER,13
ESP,CUW,7
ESP,VUT,3
ESP,LBY,10
ESP,TJK,21
ESP,VGB,21
ESP,LCA,2
ESP,MUS,2
ESP,GRL,1
ESP,IMN,1
ESP,ITA,9152
ESP,GBR,12421
ESP,FRA,9466
ESP,AUT,1504
ESP,BRA,11120
ESP,KOR,1177
ESP,CHN,6869
ESP,CUB,1093
ESP,IRL,1020
ESP,DNK,1480
ESP,RUS,1352
ESP,SAU,352
ESP,RHO,490
ESP,GTM,303
ESP,GIB,8
ESP,SGP,497
ESP,ZAF,452
ESP,THA,271
ESP,SEN,29
ESP,PAN,457
ESP,EST,130
ESP,YEM,24
ESP,TTO,22
ESP,CMR,62
ESP,SDN,26
ESP,KEN,104
ESP,MSR,19
ESP,KNA,16
ESP,GUF,10
ESP,ZWE,8
ESP,GLP,16
ESP,TLS,4
ESP,CYM,3
ESP,ERI,2
ESP,PRK,7
ESP,GNQ,3
ESP,MDG,6
ESP,JEY,3
ESP,NGA,209
ESP,CHE,3630
ESP,UAR,304
ESP,IRN,504
ESP,AUS,2863
ESP,CZE,1622
ESP,SWE,2036
ESP,QAT,181
ESP,NPL,146
ESP,AZE,42
ESP,KWT,34
ESP,BOH,613
ESP,ISL,76
ESP,GMB,8
ESP,PNG,7
ESP,DZA,200
ESP,BLR,55
ESP,ATG,24
ESP,MDV,15
ESP,KHM,94
ESP,VCT,3
ESP,BEN,13
ESP,BRN,7
ESP,HTI,4
ESP,REU,18
ESP,FRO,4
ESP,TCD,1
ESP,JAM,9
ESP,AFG,5
ESP,GAB,10
ESP,PYF,5
ESP,SLE,6
ESP,COG,11
ESP,NLD,3960
ESP,EGY,389
ESP,PHL,631
ESP,PRT,4937
ESP,LVA,122
ESP,HKG,613
ESP,ECU,2798
ESP,VEN,862
ESP,BLZ,6
ESP,PER,2310
ESP,PRY,462
ESP,HUN,478
ESP,PSE,487
ESP,PRI,692
ESP,CRI,1116
ESP,SVN,280
ESP,GRC,972
ESP,HRV,297
ESP,TUN,226
ESP,MTQ,6
ESP,CYP,132
ESP,ARE,241
ESP,SSD,269
ESP,GEO,37
ESP,PAK,494
ESP,GUM,12
ESP,UZB,32
ESP,MLI,15
ESP,ETH,96
ESP,NIC,119
ESP,MNG,56
ESP,GUY,4
